FEEDRATE,PSNR,DX,DY,MATCH
7980,28.609396061718456,-1,0,0.90197
7980,30.363582978389964,0,0,0.943096
7980,30.76241190225901,0,0,0.937765
7980,31.43815716576741,-1,0,0.954982
7980,31.901114920400644,-1,0,0.960252
7980,37.64821656083405,0,0,0.987404
8040,27.7121489761524,-1,1,0.90234
8040,27.930038319698177,0,0,0.91978
8040,29.944757660305285,0,0,0.923708
8040,29.945346943409312,0,0,0.937984
8040,30.087439101184927,0,0,0.921786
8040,30.3781196797542,0,0,0.93339
8040,30.4492724278414,0,0,0.935455
8040,30.84602497940255,0,0,0.936109
8040,31.378168845829336,0,0,0.941832
8040,31.706237961689475,0,0,0.947764
8040,32.0676665798071,0,0,0.959551
8040,34.04621041769698,0,0,0.977475
8100,29.621798662943664,0,0,0.916422
8100,29.714729028379505,0,-1,0.914412
8100,29.77087750686116,0,0,0.917732
8100,29.86620022906584,0,0,0.914181
8100,30.603455114266755,0,0,0.928297
8100,30.689651912181798,0,0,0.930167
8100,30.839018140079787,0,0,0.961596
8100,30.84138396684995,0,0,0.943441
8100,31.030325970943295,-1,0,0.955414
8100,31.035595902176624,0,0,0.948495
8100,31.92427521855614,-1,0,0.962049
8100,32.64697904607098,0,0,0.975792
8100,33.24440585529496,0,0,0.977522
8100,33.2697445478145,0,0,0.975554
8100,33.65816580062351,-1,0,0.972754
8100,33.99802919929052,0,0,0.982766
8100,34.85603799701243,0,0,0.98223
8100,35.594895249164566,-1,0,0.981933
8160,27.9165580513162,-1,1,0.898254
8160,27.92927737147543,-1,1,0.899846
8160,29.13348362707717,-1,1,0.934989
8160,29.90113226795188,-1,1,0.950858
8160,30.9955308560248,-1,0,0.966868
8160,32.37517579074865,0,0,0.95432
8280,32.966155022014114,-1,0,0.962348
8280,33.259419559190576,0,0,0.976168
8280,35.02743886414079,0,0,0.980788
8280,36.07055363205468,0,0,0.988448
8280,37.156534832031085,0,0,0.987657
8280,38.5665648520254,0,0,0.990722
8340,31.689360169369365,0,0,0.956927
8340,31.851017561251858,0,0,0.951465
8340,31.981125469749287,0,0,0.957889
8340,32.11222001360971,0,0,0.953458
8340,32.3598608022779,0,0,0.962172
8340,32.61439968741634,0,0,0.960077
8340,32.782939001531176,0,0,0.958384
8340,33.02978500080769,0,0,0.973314
8340,33.14763028460727,0,0,0.963733
8340,33.424340907335626,0,0,0.965486
8340,33.70274764552926,0,0,0.977817
8340,33.75514689931555,0,0,0.971802
8340,33.846685493990755,0,0,0.976176
8340,34.005460022491484,0,0,0.972903
8340,34.082073913861734,0,0,0.974834
8340,34.094174891869116,0,0,0.975606
8340,34.37115626194284,0,0,0.976032
8340,35.06119587235544,0,0,0.979912
8400,30.06614090073066,0,0,0.944437
8400,33.225263355691055,0,0,0.965201
8400,33.44974187461893,0,0,0.966527
8400,33.945237341592964,0,0,0.971786
8400,35.005077178363535,0,0,0.979164
8400,35.14827217803008,0,0,0.981237
8520,31.180734060828044,0,0,0.938745
8520,32.12983604106748,0,0,0.960928
8520,32.23502250397607,0,-1,0.962269
8520,33.12698670800487,0,0,0.966287
8520,33.54714156713153,0,0,0.967346
8520,36.89074322462978,0,0,0.987077
8580,30.684532756046163,-1,1,0.959198
8580,30.86235257843372,-1,1,0.964038
8580,30.965556549343138,-1,1,0.992402
8580,30.98735492604641,-1,1,0.980846
8580,31.31888097480274,-1,1,0.976482
8580,31.39282307474395,-1,1,0.978832
8580,31.650310344069695,-1,1,0.98249
8580,31.66210626817889,-1,1,0.990701
8580,31.729869932576893,-1,1,0.991089
8580,32.61197301008246,-1,1,0.988992
8580,33.25762628395888,0,0,0.968172
8580,33.39204919695629,-1,0,0.986886
8580,33.501296445565835,-1,0,0.978466
8580,34.08969502292826,0,0,0.970588
8580,34.59218804700766,-1,0,0.987901
8580,34.950317288318004,-1,0,0.991671
8580,34.97757875162371,-1,0,0.988453
8580,36.100782578785804,0,0,0.985376
8700,30.322246108092262,-1,1,0.976509
8700,30.40320057307715,-1,1,0.98773
8700,31.412669665565,-1,1,0.988615
8700,31.579271535695895,-1,1,0.990332
8700,31.838347575820922,-1,0,0.972031
8700,32.544071331861,-1,1,0.989167
8700,34.4756671529752,0,0,0.978703
8700,34.94234226982993,-1,0,0.991385
8700,34.95584145106554,-1,0,0.988061
8700,35.008267309267666,-1,0,0.985237
8700,35.175553638564324,-1,0,0.988997
8700,35.51218667961159,-1,0,0.990998
8760,30.965075706136453,-1,1,0.969847
8760,31.180512006832892,-1,1,0.973992
8760,31.45495991517896,-1,1,0.973292
8760,31.97303719863315,-1,0,0.961657
8760,32.00943462253814,-1,0,0.962689
8760,32.99488271155504,-1,1,0.989038
8760,33.281093671851934,-1,0,0.975232
8760,33.31012212535303,0,0,0.969808
8760,33.516330788046936,-1,0,0.977033
8760,33.710609997718585,-1,0,0.98195
8760,33.73761748935511,-1,0,0.976348
8760,33.97430416652445,0,0,0.976142
8820,31.986102265311022,-1,1,0.982415
8820,32.85699654775709,-1,1,0.990205
8820,32.91424326974874,-1,1,0.990672
8820,33.418407389262285,-1,0,0.975169
8820,33.6048411927153,0,0,0.97248
8820,33.69662919852423,0,0,0.974348
8880,32.383333145685086,-1,1,0.98337
8880,32.48385428431433,-1,1,0.983984
8880,32.85446218021236,0,0,0.976146
8880,33.05875463173278,-1,0,0.963604
8880,33.392266155467695,-1,0,0.975351
8880,33.52197201470307,-1,0,0.981133
8880,33.53357408531552,-1,0,0.979321
8880,33.905575127421564,-1,0,0.968813
8880,34.24392226404005,0,0,0.974257
8880,35.05492740333344,-1,0,0.979376
8880,35.164766360330034,-1,0,0.982469
8880,35.30461976625232,-1,0,0.985145
8940,29.64058605271414,-1,1,0.979709
8940,30.31935446262482,-1,1,0.975105
8940,30.332729958151884,-1,1,0.977812
8940,30.89399544167815,-1,1,0.989495
8940,30.94551598638642,-1,1,0.991311
8940,31.190442849751268,-1,1,0.988601
9000,28.990567384248767,-2,1,0.977466
9000,29.290417429989112,-1,1,0.978231
9000,29.345281318302266,-1,1,0.968628
9000,29.377111471305284,-1,1,0.971029
9000,29.58263336741475,-1,1,0.977834
9000,29.727892050817715,-1,1,0.98621
9000,29.831870047250945,-1,1,0.984911
9000,29.83359503764354,-1,1,0.992214
9000,30.008241488362145,-1,1,0.987527
9000,30.068582318289167,-1,1,0.974641
9000,30.174800178669734,-1,1,0.977989
9000,30.205749904058248,-1,1,0.982491
9000,30.47637532143225,-1,1,0.983628
9000,30.541560476236114,-1,1,0.972746
9000,30.796978142350522,-1,1,0.990498
9000,30.826956977364866,-1,1,0.993367
9000,30.96064514029214,-1,1,0.985241
9000,30.99361267799199,-1,1,0.990563
9000,31.02944706530345,-1,1,0.993138
9000,31.049747431912564,-1,1,0.98677
9000,31.143263088583062,-1,1,0.986459
9000,31.14365144969543,-1,1,0.992177
9000,31.354621175500363,-1,1,0.990003
9000,31.44730869902868,-1,1,0.990915
9000,31.69987648141303,-1,0,0.969983
9000,31.945844436182433,-1,0,0.974312
9000,32.049179961169536,-1,1,0.985782
9000,32.1200006132855,-1,1,0.982414
9000,32.14179243432333,-1,1,0.981132
9000,32.147957087578256,-1,0,0.974331
9000,32.203956733272,-1,1,0.983875
9000,32.30753389031878,-1,0,0.974185
9000,32.51439749939408,-1,1,0.986277
9000,32.60347471728343,-1,1,0.986553
9000,32.692134828073065,-1,1,0.977457
9000,32.77820718802515,-1,1,0.984617
9000,32.81933412102323,-1,1,0.989277
9000,32.85876371871343,-1,1,0.972048
9000,33.00769152247936,-1,0,0.978972
9000,33.029970618159936,-1,1,0.98287
9000,33.03872712413152,-1,1,0.986175
9000,33.10832242147158,-1,0,0.974815
9000,33.136943651620484,-1,0,0.983126
9000,33.224795528306714,-1,0,0.977201
9000,33.30046297720061,-1,0,0.98296
9000,33.332079873581606,-1,0,0.991021
9000,33.57172368982137,-1,0,0.98516
9000,33.808898453850425,-1,0,0.982028
9000,33.912278619607406,-1,0,0.986628
9000,33.93457719837751,-1,0,0.990021
9000,33.951673315835556,-1,0,0.983553
9000,33.95796341970775,-1,1,0.989566
9000,33.96931902722177,-1,0,0.989599
9000,34.00304462437941,0,1,0.97437
9000,34.06172994951657,-1,0,0.990404
9000,34.07340779063492,-1,0,0.990266
9000,34.170745490333886,-1,1,0.978835
9000,34.49196092269214,-1,0,0.993317
9000,34.94660132413844,-1,0,0.991608
9000,35.16249919732664,-1,0,0.992674
9060,30.47383251378456,-1,1,0.987589
9060,30.859225169063905,-1,1,0.99146
9060,31.224902340122345,-1,1,0.98908
9060,31.22520619187009,-1,1,0.975393
9060,31.288081554567277,-1,1,0.990291
9060,31.5817242591596,-1,1,0.989553
9060,32.20529380135631,-1,1,0.973457
9060,32.86929296989044,-1,0,0.9758
9060,33.28658912362063,-1,0,0.980417
9060,33.28951870253022,-1,0,0.984237
9060,33.988086796495146,-1,0,0.983475
9060,34.100039365532886,-1,0,0.985997
9120,31.001476569747652,0,0,0.960786
9120,31.006351070157674,0,0,0.95711
9120,33.0425523697387,0,0,0.966779
9120,33.4861481530074,0,0,0.971927
9120,34.96965580568265,0,0,0.984372
9120,35.61908415783613,0,0,0.985812
9240,30.91706852476306,0,0,0.950313
9240,32.399795517376454,0,0,0.969934
9240,34.029713866947034,0,0,0.973984
9240,37.18923653399851,0,0,0.989803
9240,37.25516691885837,0,0,0.990062
9240,37.872920719602845,0,0,0.99225
9480,29.589082598385662,-1,1,0.962518
9480,31.311535211306417,-1,1,0.971476
9480,31.467315915653224,-1,1,0.992983
9480,32.4715222579496,-1,1,0.98574
9480,32.67004140910052,-1,0,0.97945
9480,32.889708064362054,-1,0,0.985848
9540,31.34105961742456,-1,1,0.99082
9540,32.42995111145617,-1,1,0.978118
9540,32.46268939311625,-1,1,0.97944
9540,33.19769917234967,-1,0,0.980904
9540,33.240106460355854,-1,1,0.991118
9540,33.25576719841405,-1,1,0.982534
9540,33.97600248988008,0,0,0.979321
9540,34.30986550163513,0,0,0.981862
9540,34.948531959012506,-1,0,0.987505
9540,34.99527731403069,-1,0,0.980164
9540,36.44740905017646,0,0,0.989347
9540,37.46014621861362,0,0,0.989093
9600,31.563155501290396,-1,0,0.971606
9600,32.65786788203992,-1,0,0.970931
9600,32.66991403952999,-1,0,0.97927
9600,32.928333908902474,-1,0,0.974086
9600,36.329378724887604,-1,0,0.988025
9600,37.17560721022517,-1,0,0.994045
9720,30.993417828432097,-1,1,0.98056
9720,31.692052341940187,-1,0,0.961858
9720,32.26297025674504,-1,1,0.985688
9720,32.420295332152065,-1,1,0.985298
9720,32.432124686921384,-1,0,0.971447
9720,32.49658634097857,-1,0,0.973762
9720,32.53677489440791,-1,0,0.968179
9720,32.69038323263487,-1,1,0.988808
9720,32.917782486067594,-1,0,0.973849
9720,34.07164927896589,-1,0,0.980333
9720,37.358201339860855,0,0,0.988937
9720,37.600203336545356,-1,0,0.990467
9780,29.241676895577307,-2,1,0.971956
9780,29.88017131724114,-1,1,0.9757
9780,29.93425617601107,-1,1,0.974096
9780,30.234062871882482,-1,1,0.980576
9780,30.454919005931195,-1,1,0.98564
9780,31.022797278329012,-1,1,0.991361
9780,31.05463493526845,-1,1,0.982624
9780,31.18992858399767,-1,1,0.975091
9780,31.49686816211672,-1,1,0.9886
9780,31.525861792023164,-1,1,0.974767
9780,31.649844429883714,-1,1,0.972198
9780,31.70544041228302,-1,1,0.992884
9780,32.21214695446382,-1,1,0.984108
9780,33.16401587999346,-1,1,0.986945
9780,33.9029264971185,-1,1,0.989304
9780,34.02802220347069,-1,1,0.98861
9780,34.08591987210999,-1,0,0.986021
9780,34.159921508289685,-1,0,0.991383
9840,31.70982524095531,-1,0,0.987631
9840,32.25605193660329,-1,0,0.980178
9840,32.64913445110573,-1,0,0.983995
9840,32.81302463693545,-1,0,0.984755
9840,34.062169926024225,-1,0,0.986455
9840,35.11491028535576,-1,0,0.993883
9900,29.109371152156996,-2,1,0.972056
9900,29.755860010272812,-2,1,0.974838
9900,29.80691734052578,-2,1,0.986571
9900,29.993004496159287,-1,1,0.986391
9900,29.9942228519986,-1,1,0.975972
9900,30.023799902769422,-1,1,0.982502
9900,30.145665184397487,-1,1,0.988563
9900,30.41635034875579,-1,1,0.982688
9900,30.502104446988344,-1,1,0.983349
9900,30.526579402766593,-1,1,0.985343
9900,30.91404058462207,-1,1,0.987935
9900,31.044083019461194,-1,1,0.984282
9900,32.855687955891824,-1,0,0.975701
9900,32.89169466492021,-1,1,0.981992
9900,33.10621716982671,-1,0,0.982038
9900,33.65142785928539,-1,0,0.984432
9900,34.1756285911257,-1,0,0.990208
9900,34.54976932076086,-1,0,0.990753
9960,33.080332569269785,-1,0,0.985075
9960,33.46350393904204,-1,0,0.982114
9960,33.466594931292384,-1,0,0.985036
9960,33.57556145743434,-1,0,0.981132
9960,33.58687745371154,-1,0,0.992771
9960,33.69097569599779,-1,0,0.98914
10080,31.63658096204128,-1,0,0.973792
10080,31.71047051507179,-1,0,0.971263
10080,31.909557886276918,-1,0,0.975826
10080,34.45799236265637,0,0,0.976918
10080,35.93410985695141,-1,0,0.987591
10080,36.896494082686104,-1,0,0.992167
10140,31.40777955287122,-1,1,0.964887
10140,31.962060078966235,-1,0,0.964445
10140,34.01428392624085,-1,0,0.983026
10140,36.0987579230674,-1,0,0.984869
10140,36.596076699355336,-1,0,0.990434
10140,36.823836926149774,-1,0,0.987716
10200,30.448715718320216,-1,0,0.961502
10200,31.22096065172899,-1,0,0.970746
10200,31.781264848896924,-1,0,0.965074
10200,31.866400513825376,-1,0,0.97034
10200,32.481342502213344,-1,0,0.971269
10200,32.7309168122242,-1,0,0.970982
10260,30.577514624061646,0,0,0.943712
10260,30.617738095449706,0,0,0.945715
10260,30.960684372037335,0,0,0.949908
10260,31.87844758698705,0,0,0.956961
10260,32.87227944893167,0,0,0.969174
10260,33.47783410059193,0,0,0.973111
10260,36.08575395288731,0,0,0.984381
10260,36.10468491344592,0,0,0.982762
10260,36.38581898792315,0,0,0.990258
10260,36.79350758726231,0,0,0.987257
10260,36.899357719933604,0,0,0.987224
10260,39.02088641668665,0,0,0.991801
10380,29.08245914682459,-1,0,0.934658
10380,29.190431499958535,-1,0,0.936556
10380,29.30262016989193,-1,0,0.932505
10380,29.560975770727367,-1,0,0.934231
10380,29.60785975776131,-1,0,0.940739
10380,29.648582751951796,-1,0,0.942803
10380,30.17391909633787,-1,0,0.953587
10380,30.622300198396026,-1,0,0.941635
10380,31.946564524905725,-1,0,0.964445
10380,32.27859570126566,-1,0,0.967332
10380,32.29472950860848,0,0,0.967987
10380,32.84925870214137,-1,0,0.969528
10380,33.126248380796355,-1,0,0.970537
10380,33.70878614872194,0,0,0.967857
10380,34.08092752024236,0,0,0.972038
10380,34.2703807557371,0,0,0.971734
10380,34.755269710418176,0,0,0.977639
10380,38.7248554480845,0,0,0.991459
10800,30.70087984441727,0,0,0.958033
10800,32.023340526222526,0,0,0.96057
10800,32.028582834741776,0,0,0.961164
10800,32.07929581322531,-1,0,0.955381
10800,32.821002640565084,0,0,0.963191
10800,35.904498252489475,0,0,0.984593
11040,30.44150947226533,0,0,0.931136
11040,31.02788124438039,0,0,0.945981
11040,31.031373729032,0,0,0.933614
11040,31.064366381694217,0,0,0.944327
11040,33.82078995041081,0,0,0.96734
11040,35.103892932123834,0,-1,0.978217
11100,29.380880592638924,-1,0,0.951806
11100,29.396137712098373,-1,1,0.944921
11100,30.2821324843473,-1,0,0.965357
11100,30.5860228504376,-1,0,0.957643
11100,30.921043526707635,-1,0,0.964325
11100,32.509606785938026,-1,0,0.973193
11220,29.133824882793125,-1,1,0.940754
11220,30.347832090329913,-1,1,0.954362
11220,30.507444048208846,-1,0,0.950463
11220,30.962563050002245,-1,1,0.977194
11220,31.104955903840388,-1,0,0.952085
11220,31.722616360858183,-1,0,0.962583
11220,31.866382764576894,-1,0,0.97383
11220,32.01974024475572,-1,0,0.974158
11220,32.041139717012335,-1,0,0.966937
11220,32.066670384850056,-1,1,0.966586
11220,32.41951654850335,-1,0,0.984337
11220,33.794356145680275,-1,0,0.9832
11520,29.91890872810408,-1,1,0.957549
11520,29.9207957084778,-1,1,0.96653
11520,30.1587027088418,-1,0,0.962222
11520,31.869928494058755,-1,0,0.968155
11520,32.07969380666316,-1,0,0.973556
11520,32.97933183252155,-1,0,0.969857
11640,29.47818541266966,-1,1,0.949491
11640,31.169353270452575,-1,0,0.963901
11640,31.497301843003385,-1,1,0.976293
11640,32.62120516856064,-1,0,0.975142
11640,33.45454283361778,-1,0,0.976906
11640,34.116334346278556,-1,0,0.983553
12360,19.06058436159111,32,19,0.751934
12360,19.08210237241076,32,19,0.790717
12360,19.10108667372751,32,19,0.73683
12360,20.020938578692817,17,10,0.958446
12360,20.065392541103417,17,10,0.952297
12360,34.10251970921074,-1,0,0.975153
12420,19.198741157348238,32,18,0.749199
12420,19.212084027596738,32,19,0.777411
12420,19.229268993777143,32,19,0.733414
12420,20.156965792794892,17,10,0.947951
12420,20.185580936630263,17,10,0.950106
12420,33.71128526783676,0,0,0.967053
12660,19.121644230769977,32,18,0.710649
12660,20.05274880709472,18,9,0.951997
12660,20.0574071060498,18,9,0.910914
12660,34.50592427624836,0,0,0.981127
13320,28.80427991687137,-2,1,0.958295
13320,29.883500879799996,-1,1,0.952349
13380,20.095575981371134,17,9,0.961707
13380,28.82354983598222,-2,1,0.960167
13380,30.057704728296102,-1,1,0.960976
13380,32.75095185160305,-1,0,0.971119
15420,19.183261279162384,32,19,0.743246
16980,19.051913060611476,32,18,0.701107
16980,19.09052663937675,32,19,0.728732
16980,19.11878047366397,32,19,0.726735
16980,19.161215054505966,32,18,0.723763
16980,19.16545097967244,32,19,0.710069
16980,19.181846760483698,32,18,0.725834
16980,19.186521787730573,32,18,0.71593
16980,19.19399627526139,32,18,0.713757
16980,19.215238045073054,32,18,0.703771
